character	guide_name	genename	initial_library	LB_1	LB_2	BE_1	BE_2	killing_1	killing_2	M9_1	M9_2	MOPS_1	MOPS_2
non-essential	b4472_yhdP_332_3395927_3395921_+	yhdP	1549	1201	879	1173	1147	722	903	394	254	526	428
non-essential	b4472_yhdP_333_3395926_3395919_+	yhdP	3225	2081	1705	1668	1792	502	491	186	41	219	64
non-essential	b4472_yhdP_424_3395835_3395823_-	yhdP	1136	826	705	677	890	1030	1503	943	991	1283	2094
non-essential	b4472_yhdP_481_3395778_3395766_-	yhdP	1659	1109	775	990	946	341	400	134	100	96	176
non-essential	b4472_yhdP_481_3395778_3395764_-	yhdP	1231	826	688	919	1030	994	1226	592	1391	635	1339
non-essential	b4472_yhdP_505_3395754_3395739_-	yhdP	2486	2184	1604	2050	2238	1461	1539	717	823	1067	1079
non-essential	b3247_rng_43_3397753_3397738_-	rng	193	152	107	105	110	25	27	37	6	56	19
non-essential	b3247_rng_73_3397723_3397711_-	rng	2273	1960	1623	1996	2146	2205	2896	1215	867	1131	1339
non-essential	b3247_rng_100_3397696_3397684_-	rng	599	251	207	159	149	8	3	0	0	0	0
non-essential	b3247_rng_100_3397696_3397683_-	rng	1775	1220	968	1045	1076	88	103	3	11	0	6
non-essential	b3247_rng_160_3397636_3397624_-	rng	4594	3253	2284	2393	2458	364	415	134	108	134	114
non-essential	b3247_rng_253_3397543_3397529_-	rng	978	474	357	282	279	14	17	2	3	4	29
non-essential	b3247_rng_295_3397501_3397487_-	rng	2400	1731	1510	2000	2107	687	911	367	216	268	366
non-essential	b3247_rng_295_3397501_3397486_-	rng	4458	3134	2535	3659	3745	958	1265	291	366	368	464
non-essential	b3247_rng_301_3397495_3397480_-	rng	3937	2394	1909	1978	1788	71	105	21	6	2	2
non-essential	b3247_rng_316_3397480_3397466_-	rng	1355	1150	844	872	964	815	1042	1407	2060	506	726
non-essential	b3247_rng_578_3397218_3397214_+	rng	5688	4130	3148	5107	5092	3391	4693	2189	3868	2504	4737
non-essential	b3247_rng_610_3397186_3397172_-	rng	4409	3588	2777	3524	3593	377	495	299	224	203	465
non-essential	b3247_rng_622_3397174_3397160_-	rng	994	753	565	728	873	535	707	233	246	178	204
non-essential	b3247_rng_622_3397174_3397159_-	rng	1097	738	561	744	747	676	746	191	91	189	160
non-essential	b3402_yhgE_3_3532437_3532430_+	yhgE	1545	817	581	634	656	1094	1149	536	1580	778	1150
non-essential	b3402_yhgE_93_3532347_3532340_+	yhgE	1939	1086	841	792	896	64	64	1	4	0	9
non-essential	b3402_yhgE_187_3532253_3532240_-	yhgE	1335	776	683	636	690	632	879	1201	1283	1187	2435
non-essential	b3402_yhgE_248_3532192_3532186_+	yhgE	2881	2080	1720	2431	2730	2507	3755	1152	2140	1434	3129
non-essential	b3402_yhgE_258_3532182_3532175_+	yhgE	2378	1542	1302	1444	1475	1196	1312	594	611	814	996
non-essential	b3402_yhgE_281_3532159_3532155_+	yhgE	2993	2200	1667	2844	2614	798	909	283	473	356	747
non-essential	b3402_yhgE_302_3532138_3532131_+	yhgE	1483	936	665	762	779	1479	1873	6847	4053	2627	3676
non-essential	b3402_yhgE_350_3532090_3532086_+	yhgE	3057	2224	1599	2333	2340	2903	3171	4410	3467	3560	4728
non-essential	b3402_yhgE_358_3532082_3532069_-	yhgE	1639	1050	795	707	731	359	347	156	68	223	144
non-essential	b3402_yhgE_406_3532034_3532019_-	yhgE	1516	854	691	791	869	380	491	199	976	215	375
non-essential	b3402_yhgE_467_3531973_3531968_+	yhgE	3550	2612	2305	2770	3096	1005	1340	1324	2794	826	1130
non-essential	b3402_yhgE_467_3531973_3531966_+	yhgE	2827	1744	1495	1802	1833	393	464	920	85	152	172
non-essential	b3402_yhgE_468_3531972_3531965_+	yhgE	2379	1709	1358	1712	1926	1448	1936	1455	2040	1001	1937
non-essential	b3402_yhgE_548_3531892_3531887_+	yhgE	2091	883	688	620	656	545	662	305	386	538	663
non-essential	b3402_yhgE_607_3531833_3531821_-	yhgE	2564	1676	1338	1445	1437	429	440	1468	2141	343	383
non-essential	b3460_livJ_118_3599541_3599529_-	livJ	2254	1268	899	903	927	187	268	202	188	287	363
non-essential	b3460_livJ_130_3599529_3599517_-	livJ	2737	1525	1273	1358	1472	206	287	146	321	167	297
non-essential	b3460_livJ_130_3599529_3599514_-	livJ	3020	1875	1501	1929	2170	185	231	160	111	162	84
non-essential	b3460_livJ_202_3599457_3599445_-	livJ	1157	889	669	937	873	332	397	242	323	279	499
non-essential	b3460_livJ_202_3599457_3599442_-	livJ	426	343	249	357	308	121	83	101	18	142	52
non-essential	b3460_livJ_238_3599421_3599407_-	livJ	693	467	418	335	450	342	432	169	104	84	168
non-essential	b3460_livJ_439_3599220_3599208_-	livJ	3684	2537	2120	2419	2593	4938	7148	6175	6101	3371	6364
non-essential	b3460_livJ_484_3599175_3599163_-	livJ	3022	1158	866	956	1060	129	135	45	53	71	132
non-essential	b3460_livJ_514_3599145_3599131_-	livJ	493	309	308	292	338	270	371	664	467	612	779
non-essential	b3460_livJ_514_3599145_3599130_-	livJ	849	618	457	583	651	195	192	128	306	143	112
non-essential	b3591_selA_3_3761247_3761241_+	selA	4770	3922	3301	3488	3788	6619	9217	10676	8890	9992	13091
non-essential	b3591_selA_31_3761219_3761207_-	selA	2151	1666	1294	1551	1695	3070	3800	12458	8399	5910	6940
non-essential	b3591_selA_124_3761126_3761114_-	selA	3594	1324	1045	876	859	77	74	10	14	7	24
non-essential	b3591_selA_124_3761126_3761112_-	selA	1669	769	494	411	368	76	59	249	0	30	1
non-essential	b3591_selA_142_3761108_3761096_-	selA	1296	975	821	848	1055	324	381	156	260	106	397
non-essential	b3591_selA_142_3761108_3761095_-	selA	1824	1484	1091	1493	1515	357	373	125	49	179	105
non-essential	b3591_selA_163_3761087_3761074_-	selA	4997	3897	2889	3966	4152	5136	5539	6719	7082	5735	6380
non-essential	b3591_selA_179_3761071_3761066_+	selA	1720	1365	1069	1413	1469	2686	3547	1803	5737	2021	3027
non-essential	b3591_selA_179_3761071_3761065_+	selA	2028	1526	1196	1476	1491	5728	6618	3624	6210	3620	4336
non-essential	b3591_selA_191_3761059_3761055_+	selA	2852	1468	1141	1185	1168	693	859	1790	2494	1450	1890
non-essential	b3591_selA_191_3761059_3761052_+	selA	1287	616	522	552	620	355	485	646	1642	692	1420
non-essential	b3591_selA_196_3761054_3761041_-	selA	2054	988	835	709	805	304	373	163	44	141	77
non-essential	b3591_selA_196_3761054_3761040_-	selA	3241	2365	1719	2247	2223	1456	1335	506	198	633	316
non-essential	b3591_selA_229_3761021_3761007_-	selA	2374	1876	1491	1771	1887	3338	4131	8002	8731	9329	13669
non-essential	b3591_selA_229_3761021_3761006_-	selA	1595	1339	924	1407	1374	529	516	1153	894	1116	1687
non-essential	b3693_dgoK_29_3874446_3874441_+	dgoK	3129	1241	885	932	869	1330	1374	2136	2976	2371	3716
non-essential	b3693_dgoK_30_3874445_3874438_+	dgoK	1731	1359	952	1282	1311	1293	1482	4421	3364	1997	2693
non-essential	b3693_dgoK_53_3874422_3874418_+	dgoK	4859	3831	2984	3884	4060	3437	4302	4837	4360	3883	5354
non-essential	b3693_dgoK_53_3874422_3874415_+	dgoK	2811	1435	1120	1068	1159	327	333	172	315	274	418
non-essential	b3693_dgoK_61_3874414_3874400_-	dgoK	1148	893	697	861	818	1009	1075	691	396	711	619
non-essential	b3693_dgoK_61_3874414_3874399_-	dgoK	1437	1062	882	1068	1105	812	803	741	673	539	750
non-essential	b3693_dgoK_88_3874387_3874375_-	dgoK	2502	1337	1095	1304	1362	74	75	51	78	60	88
non-essential	b3693_dgoK_161_3874314_3874310_+	dgoK	4592	3075	2527	2794	3184	492	488	203	118	273	224
non-essential	b3693_dgoK_219_3874256_3874249_+	dgoK	2521	1520	1144	1262	1362	594	698	992	487	744	996
non-essential	b3693_dgoK_271_3874204_3874192_-	dgoK	1748	1216	1035	1208	1420	481	592	652	755	308	454
non-essential	b3693_dgoK_271_3874204_3874191_-	dgoK	2812	1518	1182	1256	1401	82	104	3	933	1	26
non-essential	b3693_dgoK_271_3874204_3874189_-	dgoK	2503	1893	1437	1979	1954	562	557	1406	1839	628	816
non-essential	b3693_dgoK_299_3874176_3874172_+	dgoK	1836	1184	853	1197	1251	742	927	1530	1662	961	1200
non-essential	b3693_dgoK_364_3874111_3874098_-	dgoK	5005	3879	3008	3249	3667	2033	2236	1252	778	1070	1122
non-essential	b3693_dgoK_364_3874111_3874096_-	dgoK	1405	690	494	393	393	11	11	3	0	4	2
non-essential	b3801_aslA_3_3986005_3985999_+	aslA	5016	1721	1310	1316	1317	946	1021	1619	2613	1013	1228
non-essential	b3801_aslA_3_3986005_3985998_+	aslA	4572	2283	1708	2009	2023	1511	1750	4717	5020	1575	2005
non-essential	b3801_aslA_133_3985875_3985861_-	aslA	1575	1173	942	1213	1260	713	806	468	518	440	687
non-essential	b3801_aslA_133_3985875_3985860_-	aslA	2664	1909	1554	1998	2067	1195	1286	388	393	458	689
non-essential	b3801_aslA_187_3985821_3985809_-	aslA	1758	1069	808	843	948	320	382	119	61	180	181
non-essential	b3801_aslA_293_3985715_3985709_+	aslA	3540	2451	1751	2305	2239	864	1058	783	1465	695	1503
non-essential	b3801_aslA_439_3985569_3985554_-	aslA	2479	1780	1472	1468	1662	329	294	243	267	131	305
non-essential	b3801_aslA_484_3985524_3985509_-	aslA	3205	2552	1992	2122	2307	2270	2902	934	1518	926	1166
non-essential	b3801_aslA_499_3985509_3985495_-	aslA	3925	2921	2362	2702	2867	754	791	953	622	766	904
non-essential	b3801_aslA_520_3985488_3985474_-	aslA	2825	1794	1226	1556	1589	1008	1243	1738	1780	1295	1990
non-essential	b3801_aslA_520_3985488_3985473_-	aslA	3195	2396	1851	2879	2964	1033	1183	911	877	1195	1916
non-essential	b3801_aslA_535_3985473_3985459_-	aslA	5595	2797	2341	3037	3211	126	93	259	24	49	43
non-essential	b3801_aslA_535_3985473_3985458_-	aslA	4083	2299	1997	2214	2367	194	204	67	21	88	38
non-essential	b3801_aslA_550_3985458_3985445_-	aslA	4654	3842	2994	3467	3696	6503	7942	12596	37848	9834	13500
non-essential	b3801_aslA_550_3985458_3985444_-	aslA	4777	3654	2914	3213	3510	5280	5986	9630	9032	7394	10720
non-essential	b3812_yigB_97_3997279_3997275_+	yigB	3340	2346	1832	2224	2329	285	227	28	4	26	15
non-essential	b3812_yigB_118_3997300_3997293_+	yigB	1007	633	554	661	740	78	91	331	33	32	77
non-essential	b3812_yigB_118_3997300_3997295_+	yigB	423	272	185	211	192	24	26	4	3	0	13
non-essential	b3812_yigB_163_3997345_3997338_+	yigB	2257	1256	903	1055	1096	209	185	222	64	248	136
non-essential	b3812_yigB_163_3997345_3997340_+	yigB	1410	622	448	526	427	44	41	41	11	87	30
non-essential	b3812_yigB_163_3997345_3997341_+	yigB	919	628	433	535	525	91	57	40	34	29	18
non-essential	b3812_yigB_175_3997357_3997350_+	yigB	2885	2142	1549	2246	2380	1247	1498	1505	1493	1488	1877
non-essential	b3812_yigB_175_3997357_3997352_+	yigB	1832	1403	1234	1531	2012	1516	2099	2740	3335	2320	3367
non-essential	b3812_yigB_175_3997357_3997353_+	yigB	4476	3451	2857	3626	3952	1474	1550	1846	1487	1931	2154
non-essential	b3812_yigB_224_3997406_3997393_-	yigB	1802	1462	992	1202	1217	814	935	795	384	689	559
non-essential	b3812_yigB_225_3997407_3997395_-	yigB	5792	2550	1970	1717	1698	136	162	111	54	156	137
non-essential	b3812_yigB_244_3997426_3997419_+	yigB	3164	2209	1539	1769	1806	466	437	326	419	315	540
non-essential	b3812_yigB_244_3997426_3997422_+	yigB	1721	1342	1012	1208	1258	629	727	318	432	350	715
non-essential	b3812_yigB_324_3997506_3997494_-	yigB	1430	1166	928	1009	1083	538	664	1150	534	582	559
non-essential	b3812_yigB_331_3997513_3997508_+	yigB	2047	1308	954	1148	1204	471	527	779	216	307	261
non-essential	b3878_yihQ_3_4069274_4069269_+	yihQ	2435	1819	1485	2023	2043	1913	2180	1769	1453	994	1252
non-essential	b3878_yihQ_220_4069057_4069044_-	yihQ	5548	4215	3255	4462	4898	8882	11163	53208	76829	19451	29822
non-essential	b3878_yihQ_220_4069057_4069043_-	yihQ	4228	3242	2578	4210	4174	5079	6173	12622	16035	8977	11718
non-essential	b3878_yihQ_236_4069041_4069036_+	yihQ	2413	2028	1535	1824	1954	3347	4208	15923	17015	7780	9888
non-essential	b3878_yihQ_236_4069041_4069035_+	yihQ	2124	1727	1321	1628	1697	2049	2163	10591	7956	4549	5806
non-essential	b3878_yihQ_298_4068979_4068965_-	yihQ	5535	4242	3512	3970	3949	4928	5981	8526	9232	5971	8257
non-essential	b3878_yihQ_354_4068923_4068916_+	yihQ	12998	7590	5996	7627	7949	688	871	186	207	224	415
non-essential	b3878_yihQ_403_4068874_4068862_-	yihQ	2914	2165	1756	2088	2249	2758	3611	4186	3707	2491	4074
non-essential	b3878_yihQ_446_4068831_4068826_+	yihQ	1100	919	678	834	804	1350	1340	4946	2447	2635	2784
non-essential	b3878_yihQ_478_4068799_4068786_-	yihQ	1287	1053	791	984	1051	1347	1618	1838	1740	1617	2414
non-essential	b3878_yihQ_478_4068799_4068785_-	yihQ	1953	1398	995	1297	1192	474	518	685	419	843	828
non-essential	b3878_yihQ_494_4068783_4068777_+	yihQ	4779	3479	2628	3868	4016	4965	5699	8765	10865	6628	10303
non-essential	b3878_yihQ_537_4068740_4068733_+	yihQ	1064	623	539	573	665	101	117	31	2	54	0
non-essential	b3878_yihQ_550_4068727_4068714_-	yihQ	4935	2504	1951	2203	2350	2996	3768	2700	2190	1687	2655
non-essential	b3878_yihQ_571_4068706_4068691_-	yihQ	496	310	228	360	320	83	60	68	28	128	62
non-essential	b3906_rhaR_10_4098655_4098651_+	rhaR	2487	1110	758	793	795	78	55	298	28	58	61
non-essential	b3906_rhaR_49_4098694_4098687_+	rhaR	1549	1065	765	1038	1014	2049	2926	2062	1610	2551	3047
non-essential	b3906_rhaR_49_4098694_4098689_+	rhaR	3006	1896	1552	1708	1998	1560	1636	2208	1838	1071	1206
non-essential	b3906_rhaR_49_4098694_4098690_+	rhaR	2838	1976	1566	2016	2166	2738	3089	6118	3979	2758	4676
non-essential	b3906_rhaR_52_4098697_4098693_+	rhaR	1515	1039	811	839	864	309	356	285	153	244	231
non-essential	b3906_rhaR_82_4098727_4098720_+	rhaR	647	521	473	550	624	636	925	1073	1193	732	977
non-essential	b3906_rhaR_253_4098898_4098892_+	rhaR	1282	643	518	617	638	110	116	52	11	9	14
non-essential	b3906_rhaR_337_4098982_4098978_+	rhaR	1548	866	810	715	981	117	163	46	250	51	195
non-essential	b3906_rhaR_347_4098992_4098978_-	rhaR	984	555	385	575	541	65	61	0	1	0	0
non-essential	b3906_rhaR_347_4098992_4098980_-	rhaR	639	525	377	430	463	116	95	8	24	18	30
non-essential	b3906_rhaR_373_4099018_4099014_+	rhaR	7588	6143	4855	8205	8198	1818	1885	2620	3262	2961	4173
non-essential	b3906_rhaR_382_4099027_4099023_+	rhaR	5150	4227	3286	3901	4420	4788	5613	5111	6217	4423	6165
non-essential	b3906_rhaR_394_4099039_4099033_+	rhaR	918	212	204	151	153	15	25	4	15	1	8
non-essential	b3906_rhaR_415_4099060_4099053_+	rhaR	606	313	231	241	196	56	39	1	0	2	1
non-essential	b4089_alsR_61_4312931_4312918_-	alsR	2065	1078	901	830	883	346	383	227	456	278	481
non-essential	b4089_alsR_70_4312922_4312910_-	alsR	695	341	307	250	294	53	36	33	22	60	53
non-essential	b4089_alsR_111_4312881_4312874_+	alsR	1887	598	483	294	305	9	9	47	0	75	4
non-essential	b4089_alsR_265_4312727_4312713_-	alsR	1437	1025	846	1566	1684	2132	2530	5692	6846	4129	6571
non-essential	b4089_alsR_274_4312718_4312706_-	alsR	2978	2182	1749	1882	2161	1580	1950	2829	2389	2216	4279
non-essential	b4089_alsR_274_4312718_4312704_-	alsR	1732	1312	872	1407	1298	382	358	1235	296	587	625
non-essential	b4089_alsR_313_4312679_4312665_-	alsR	2309	1827	1304	1696	1705	980	907	515	462	545	422
non-essential	b4089_alsR_313_4312679_4312664_-	alsR	2102	1584	1246	1623	1615	414	483	431	65	290	114
non-essential	b4089_alsR_367_4312625_4312613_-	alsR	2980	877	609	452	442	67	47	4	0	8	0
non-essential	b4089_alsR_418_4312574_4312562_-	alsR	2012	1403	1117	1281	1297	829	953	675	956	966	1271
non-essential	b4089_alsR_427_4312565_4312550_-	alsR	1126	836	626	698	748	143	154	278	20	28	19
non-essential	b4114_eptA_3_4335588_4335584_+	eptA	574	561	337	672	622	364	411	1513	515	915	841
non-essential	b4114_eptA_47_4335544_4335540_+	eptA	4294	3184	2494	3494	3495	2512	2904	2329	2246	2785	4582
non-essential	b4114_eptA_103_4335488_4335474_-	eptA	1473	1199	938	1219	1268	1924	2279	834	1232	693	1561
non-essential	b4114_eptA_218_4335373_4335369_+	eptA	4425	1923	1557	1105	1209	517	535	1373	220	247	409
non-essential	b4114_eptA_218_4335373_4335367_+	eptA	877	639	498	623	721	1188	1632	854	1328	1013	2127
non-essential	b4114_eptA_226_4335365_4335351_-	eptA	1784	996	687	619	654	116	133	23	11	22	18
non-essential	b4114_eptA_367_4335224_4335210_-	eptA	2542	1983	1532	1818	1976	2306	2403	5719	4565	2962	3465
non-essential	b4114_eptA_367_4335224_4335209_-	eptA	1408	1062	969	1045	1264	1546	2069	3567	1387	1744	2344
non-essential	b4114_eptA_422_4335169_4335165_+	eptA	1504	937	865	1236	1293	1455	1964	955	1477	1308	1678
non-essential	b4114_eptA_422_4335169_4335162_+	eptA	736	492	400	525	613	1062	1444	1159	797	1094	1317
non-essential	b4114_eptA_608_4334983_4334978_+	eptA	3129	1806	1347	1252	1310	231	183	65	52	115	55
non-essential	b4114_eptA_609_4334982_4334975_+	eptA	1376	868	681	809	821	111	127	28	1	26	0
non-essential	b4114_eptA_625_4334966_4334952_-	eptA	1248	925	800	886	990	726	955	501	625	657	1116
non-essential	b4114_eptA_628_4334963_4334949_-	eptA	1577	1258	903	1138	1204	593	654	344	355	305	623
non-essential	b4114_eptA_652_4334939_4334925_-	eptA	453	314	347	273	364	420	551	152	193	180	362
non-essential	b4367_fhuF_41_4605623_4605618_+	fhuF	2029	1181	1071	984	1141	539	775	253	346	317	659
non-essential	b4367_fhuF_43_4605621_4605607_-	fhuF	2848	1876	1383	1661	1757	428	428	439	120	234	214
non-essential	b4367_fhuF_55_4605609_4605595_-	fhuF	3841	2784	2231	3435	3638	2098	2619	1583	2640	1189	2314
non-essential	b4367_fhuF_61_4605603_4605591_-	fhuF	4818	3777	2941	3254	3689	2928	3352	2456	2829	2516	3175
non-essential	b4367_fhuF_61_4605603_4605589_-	fhuF	6599	4881	3395	4441	4374	985	962	1244	923	677	688
non-essential	b4367_fhuF_79_4605585_4605571_-	fhuF	1068	773	641	769	835	2271	2660	2876	1884	3446	3766
non-essential	b4367_fhuF_179_4605485_4605481_+	fhuF	1411	1097	756	1066	1089	791	822	2123	3197	1356	2120
non-essential	b4367_fhuF_241_4605423_4605410_-	fhuF	4183	3300	2828	3747	3954	3496	4466	4883	7608	4418	8696
non-essential	b4367_fhuF_241_4605423_4605408_-	fhuF	4024	2726	2274	3065	3280	1305	1718	1315	2365	1282	2138
non-essential	b4367_fhuF_284_4605380_4605374_+	fhuF	1058	779	569	764	782	840	954	910	703	1230	864
non-essential	b4367_fhuF_284_4605380_4605373_+	fhuF	967	712	504	579	597	876	1027	597	729	891	1554
non-essential	b4367_fhuF_293_4605371_4605366_+	fhuF	1217	838	717	842	844	834	1304	435	689	473	1191
non-essential	b4367_fhuF_293_4605371_4605364_+	fhuF	1335	621	522	376	420	23	22	1	1	0	2
non-essential	b4367_fhuF_340_4605324_4605312_-	fhuF	2028	1016	843	715	743	100	109	52	17	94	15
NT	random1	NT	2449	1898	1443	1877	1872	3210	3919	3615	2737	3721	4751
NT	random13	NT	295	222	158	204	227	641	965	934	1218	743	1620
NT	random20	NT	1208	844	630	785	795	1665	1884	1501	1736	1546	2584
NT	random25	NT	860	590	494	699	710	1427	1812	1554	704	942	796
NT	random34	NT	1113	789	693	786	909	2224	2939	2861	9831	3380	5408
NT	random35	NT	974	826	599	729	775	1824	2200	4447	4477	2445	3421
NT	random36	NT	1276	929	727	956	1112	1559	2173	1891	2768	2241	4265
NT	random44	NT	4204	1975	1669	1966	2136	1813	2662	2416	5399	2213	3905
NT	random61	NT	1697	1087	1042	1672	2085	2427	3171	2974	4906	3700	6311
NT	random72	NT	6924	5627	4343	5715	6056	14679	17188	13812	15489	15085	22682
NT	random76	NT	460	356	244	311	387	754	988	6391	9910	1830	2929
NT	random78	NT	1660	1319	963	1286	1388	3125	3262	18249	4831	6075	5110
NT	random79	NT	2104	1604	1191	1611	1722	4087	5284	12826	26264	6380	11680
NT	random82	NT	936	673	475	601	645	2741	3263	3949	3534	3901	3774
NT	random85	NT	1122	456	372	407	439	729	968	2490	1716	1485	2840
NT	random86	NT	2904	2510	1779	2617	2549	5160	5635	22717	20178	11164	15399
NT	random87	NT	679	486	357	410	436	442	589	1137	780	832	761
NT	random88	NT	3505	2797	2087	2584	2760	9038	11650	14101	21041	15221	27516
NT	random97	NT	3833	1573	1281	1339	1564	2392	3301	2893	2503	1476	2352
NT	random99	NT	1184	983	732	989	1122	2319	3007	6280	9419	4527	8372
NT	random101	NT	1042	784	584	741	731	1342	1722	2757	5136	1541	3439
NT	random108	NT	1119	908	587	1097	1074	2473	2815	3637	7141	3399	6435
NT	random120	NT	1336	1043	852	980	1125	2329	3203	1735	930	1426	1989
NT	random125	NT	2651	2065	1693	1834	2065	6066	7984	9791	11412	9362	15203
NT	random127	NT	3414	2979	2321	2795	3175	10631	15360	23689	26913	22924	38940
NT	random129	NT	2021	1569	1206	1643	1715	4605	5402	10580	13640	4420	6759
NT	random137	NT	4910	4340	3108	4256	4222	11117	12449	16896	16745	15183	23678
NT	random138	NT	1660	1213	942	1177	1347	1742	2432	9585	22675	5097	7976
NT	random144	NT	1560	1077	926	936	1146	1679	2515	4161	5643	1580	2456
NT	random146	NT	665	504	385	592	586	1530	1894	4513	4164	1795	2322
NT	random147	NT	2150	1760	1383	1855	2038	4768	5777	6321	17082	6394	10394
NT	random149	NT	1371	1205	778	1109	1167	3102	3738	4125	2885	3308	3956
NT	random154	NT	2043	1375	1171	1528	1750	2989	3827	1805	1777	2207	2870
NT	random157	NT	1501	1255	926	1330	1320	4040	4583	7661	4947	6271	6162
NT	random162	NT	1203	892	713	978	1042	1592	1907	1519	1238	1431	1863
NT	random163	NT	1440	1145	935	1197	1438	1772	2458	13439	12347	5620	11018
NT	random166	NT	1680	1327	1077	1577	1774	3343	4259	3999	6005	3566	5282
NT	random170	NT	808	604	569	621	715	2333	3631	2743	2305	1761	4195
NT	random171	NT	4945	4240	3258	4509	4845	15737	21193	21464	36092	7321	8507
NT	random172	NT	2324	2020	1463	1975	2108	5118	7046	33049	65892	13210	23647
NT	random174	NT	1559	1431	1080	1308	1375	1512	1876	8869	9432	2771	5021
NT	random175	NT	707	539	466	501	571	1762	2463	3583	5041	2744	5364
NT	random181	NT	1161	1000	693	1028	1094	3856	5250	9753	9899	9020	12217
NT	random186	NT	3415	2797	2001	2879	2806	4442	5661	3362	3543	2039	2764
NT	random202	NT	1487	1119	935	850	1024	2257	3127	8561	10904	4988	8167
NT	random203	NT	1674	1527	1099	1350	1466	3071	3628	9769	12212	5600	8737
NT	random205	NT	668	618	445	574	608	3087	4136	4597	2407	3794	4034
NT	random206	NT	1205	952	747	862	960	1827	2231	371	1538	474	1202
NT	random213	NT	1431	1134	891	1156	1216	4238	5469	5626	5019	3203	4346
